method,curve_id,curve_family,x,y,x_label,y_label,source,status,notes
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.000641515618,0.2435191348,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.000754943247,0.2435056781,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.000888426236,0.2434898434,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.001045510614,0.2434712106,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.001230369386,0.2434492857,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.0014479134,0.2434234874,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.001703921795,0.2433931323,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.002005195534,0.2433574164,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.002359738072,0.2433153941,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.002776967968,0.2432659539,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.003267969096,0.2432077889,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.003845785092,0.2431393626,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.004525765863,0.2430588699,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.005325975361,0.2429641895,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.006267671464,0.2428528298,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.007375870692,0.2427218654,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.008680012791,0.2425678625,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.010214742799,0.2423867927,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.012020831417,0.2421739326,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.01414625809,0.2419237474,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.016647485602,0.2416297567,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.019590960035,0.2412843794,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
